file,Cruise,Date,Time_CTD_start (UTC),CTD,season,day,month,year,depth (m),Long,Lat,Zeu.4.6,Tchla.(mg/m^3),Phaeo_a (mg/m^3),TchlaplusPhaeoa.(mg/m^3),Dayoftheyear,Dayssince1stJanuary2011,Scdom,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599,600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,732,733,734,735,FLAGS
B106_5,106,20110119,11:20,2,winter,19,1,2011,5,7.9,43.366,1,0.747,0.0348,0.7818,19,19,0.0151,0.093777239,0.09670464,0.099631609,0.103618462,0.107784948,0.113464866,0.119768681,0.125499768,0.130783066,0.136304365,0.142159958,0.148317892,0.155301092,0.162459104,0.170882039,0.179304901,0.193929095,0.208711117,0.231096708,0.255054314,0.285763523,0.319617551,0.357120755,0.397785761,0.443567818,0.497370864,0.553104615,0.614846534,0.677226744,0.745552867,0.813878487,0.87972284,0.945438658,1.004816691,1.062655672,1.107677091,1.146050109,1.175242505,1.195697679,1.210145262,1.214201492,1.215792793,1.208661842,1.200946072,1.185951671,1.170957702,1.157122501,1.14337647,1.130610581,1.118117454,1.108948851,1.101676409,1.095882852,1.091622302,1.087938078,1.085346843,1.082545388,1.078899379,1.075181977,1.07022405,1.065266195,1.05790595,1.05030346,1.040517221,1.030052749,1.017685855,1.00414112,0.989470002,0.973540151,0.956926237,0.938904255,0.920504292,0.90040083,0.880250299,0.858834774,0.837419393,0.815919881,0.794409933,0.773053134,0.751747793,0.730686067,0.709786342,0.689187518,0.668949402,0.64897354,0.629581344,0.61033287,0.591811208,0.573315671,0.556095709,0.53887553,0.522589362,0.506436767,0.491183638,0.476263221,0.462016359,0.448246794,0.435016923,0.42247205,0.410222681,0.398676734,0.387275085,0.376686107,0.366102383,0.356311538,0.346520622,0.337403692,0.32839522,0.319798049,0.311363671,0.303271937,0.295436555,0.287833416,0.280541039,0.273394254,0.266614222,0.259895076,0.253553046,0.247210584,0.241338149,0.235468306,0.229989685,0.224580082,0.219380124,0.214267176,0.209387407,0.204689719,0.20015029,0.195831805,0.191598963,0.187593542,0.183625689,0.179909799,0.176194484,0.172745669,0.169300597,0.16606517,0.162869182,0.159792158,0.15676616,0.15384574,0.151011179,0.148257367,0.145620432,0.143028765,0.140562036,0.138105455,0.135719259,0.133333063,0.131141327,0.128953837,0.126808736,0.124672056,0.122596333,0.120547959,0.118565363,0.116637177,0.114740368,0.112889908,0.111067443,0.109325152,0.107588762,0.105897424,0.104206662,0.102610251,0.101016503,0.099447944,0.097884567,0.096342421,0.094810494,0.093297207,0.09179925,0.090317845,0.088861989,0.087418368,0.086011883,0.084616049,0.083302403,0.081989045,0.080761546,0.079536494,0.078347427,0.0771657,0.076019382,0.074889472,0.073788062,0.07271069,0.071663185,0.070660373,0.069661014,0.068669069,0.067689431,0.066808605,0.065927348,0.065099851,0.064274369,0.063432407,0.06258699,0.061806273,0.061055135,0.060315009,0.059584598,0.058861024,0.058147958,0.057434891,0.056721177,0.056010126,0.055319946,0.054629909,0.053928502,0.053226878,0.05250021,0.051768288,0.051059396,0.050360867,0.049660395,0.048958484,0.048255997,0.047552646,0.046850591,0.046151343,0.045460515,0.044834459,0.044207755,0.043538013,0.042867625,0.042178308,0.041485753,0.040813205,0.040150516,0.039509275,0.038886025,0.038236723,0.037550285,0.036878601,0.036248083,0.03561886,0.034999929,0.03438107,0.033773222,0.033165373,0.03258876,0.032017616,0.03147785,0.030950967,0.030424731,0.029898784,0.029366935,0.028828105,0.028297119,0.027787581,0.027280705,0.026790957,0.026301354,0.025818803,0.025336325,0.024899403,0.024470613,0.024068164,0.023676294,0.023299034,0.022933144,0.022556892,0.022166533,0.021791936,0.021456634,0.021120611,0.020782718,0.020445113,0.020095273,0.019745792,0.019408187,0.019072741,0.018751184,0.018435313,0.018127935,0.017827321,0.01752167,0.017210117,0.016905834,0.016617815,0.016334546,0.016076178,0.015818674,0.015591324,0.015363975,0.015192977,0.015029968,0.014830255,0.014617803,0.014384912,0.014137915,0.01389718,0.013663857,0.013441114,0.013240825,0.013038521,0.01282391,0.012609443,0.012402749,0.012195839,0.012012462,0.011831749,0.011675361,0.011527321,0.011346751,0.011144519,0.010955601,0.010781509,0.010611087,0.010447862,0.010280822,0.010094711,0.009911263,0.00977409,0.009636918,0.009490821,0.009344005,0.009225257,0.00911536,0.009002729,0.008889091,0.008783512,0.008686643,0.008591644,0.008499812,0.008405533,0.008301898,0.008199342,0.00810643,0.008013807,0.007922694,0.007831582,0.007738094,0.007644175,0.007541044,0.007432731,0.007339316,0.007260798,0.007179689,0.00709491,0.007008331,0.006914124,0.006821284,0.006741543,0.006662018,0.00658825,0.006515057,0.006411279,0.006299727,0.006205232,0.006119157,0.006032075,0.005943698,0.005861365,0.005787957,0.005711814,0.005628906,0.005549021,0.005493029,0.005436894,0.005362982,0.005288998,0.005208825,0.005128004,0.005033005,0.004931673,0.004832284,0.004734407,0.004634946,0.004533182,0.004432426,0.004333973,0.004237462,0.004154554,0.004072006,0.003967867,0.003863873,0.003755991,0.003647391,0.003526267,0.003401114,0.003286971,0.003181249,0.00306286,0.002927991,0.002787436,0.002632487,0.002476243,0.002312658,0.002148641,0.001969655,0.001790453,0.001574475,0.001353891,0.001120352,0.000882423,0.00061729,0.000334453,0.000035,-0.000282463,-0.000579406,-0.000834967,-0.001071168,-0.001226693,-0.001377899,-0.001454258,-0.001530977,-0.001554798,-0.001574158,-0.001575094,-0.001570991,-0.001497943,-0.001385744,-0.001297798,-0.001234034,-0.001152205,-0.00103907,-0.000930542,-0.000838925,-0.000747021,-0.000647704,-0.000548675,-0.000471597,-0.000395814,-0.000340902,-0.000290811,-0.000194877,-0.0000762,0.0000044,0.0000514,0.000110055,0.000186485,0.000260685,0.000327832,0.000391524,0.000428444,0.000465508,0.000513655,0.000561659,0.000603688,0.000644495,0.000669252,0.000687316,0.000690986,0.000684509,0.000664862,0.000627438,0.000590518,0.000554821,0.000505811,0.000382888,0.000259534,0.000138986,0.0000179,-0.0000763,-0.000167601,-0.000254467,-0.000340398,-0.000420139,-0.000496138,-0.000577607,-0.000664617,-0.000750404,-0.000834319,-0.000907152,-0.000933852,-0.00095681,-0.000914996,-0.000872751,-0.000804596,-0.000734427,-0.000697291,-0.000669799,-0.000608769,-0.000529748,-0.000451374,-0.000372928,-0.000305349,-0.000255043,-0.000212221,-0.000191638,-0.000166018,-0.0000946,-0.0000231,0.0000195,0.000061,0.0000371,-0.000000705,-0.0000424,-0.0000858,-0.000106427,-0.000108586,-0.000142772,-0.000221721,-0.000302182,-0.00038581,-0.000474763,-0.00059855,-0.000721976,-0.000847921,-0.000974011,-0.001152925,-0.00133954,-0.001564442,-0.001803882,-0.00207686,-0.002372507,-0.00271767,-0.003120982,-0.003557689,-0.004064637,-0.004588641,-0.005185982,-0.005793758,-0.006578577,-0.00736318,-0.008249188,-0.009144119,-0.010075395,-0.011016818,-0.011968964,-0.012927588,-0.013913344,-0.014926232,-0.015966325,-0.017053269,-0.018108475,-0.019062852,-0.020039828,-0.021218172,-0.022396589,-0.023529089,-0.024659502,-0.025574297,-0.026445047,1
B106_10,106,20110119,11:20,2,winter,19,1,2011,10,7.9,43.366,0,0.7477,0.0322,0.7799,19,19,0.0136,0.085591628,0.088915361,0.092239238,0.095764987,0.099325137,0.104392313,0.110080795,0.115708607,0.12128928,0.126431807,0.130956122,0.136125062,0.143052774,0.150212009,0.159041567,0.167871125,0.181781245,0.195820837,0.216227792,0.237951775,0.266716101,0.298760187,0.334898575,0.374583439,0.41873051,0.46987136,0.523330251,0.584004513,0.64553103,0.714995195,0.784458857,0.849497736,0.914307107,0.973526449,1.031387956,1.076448166,1.114868612,1.143435527,1.162624627,1.175868892,1.178829974,1.179420262,1.171622448,1.163284365,1.148229078,1.133174079,1.11810447,1.103032991,1.089778362,1.077027875,1.067984353,1.061054626,1.05539522,1.051053345,1.047266565,1.04453312,1.041645086,1.03813661,1.034548968,1.02957895,1.024608716,1.017134833,1.00940906,0.999646427,0.989251405,0.977067599,0.96377641,0.949276075,0.933422942,0.916959299,0.899236706,0.881207671,0.861793741,0.842332455,0.82161366,0.800894576,0.780123675,0.759346585,0.73898641,0.71876938,0.698864407,0.67916728,0.659745865,0.640654427,0.621870223,0.603769003,0.585820069,0.568642856,0.551488888,0.53549297,0.519497195,0.504399159,0.48942894,0.475358113,0.461619999,0.448515929,0.435861519,0.423705638,0.412182865,0.400938468,0.390357406,0.379902938,0.370161679,0.360424739,0.351365745,0.34230711,0.333793783,0.325367898,0.317338272,0.309465395,0.301907381,0.294584272,0.287473832,0.280646948,0.273960691,0.267629169,0.261352342,0.255414273,0.249476419,0.243923886,0.238373656,0.23315585,0.22799605,0.223084471,0.218275879,0.213625546,0.209098136,0.204732439,0.200592365,0.196513032,0.192594766,0.188710612,0.185056543,0.181403049,0.177963735,0.174527587,0.171304826,0.168123016,0.165053693,0.162033236,0.159120157,0.156294376,0.153546177,0.150909386,0.148312034,0.145824002,0.143348421,0.140966112,0.138583658,0.136318082,0.134055241,0.131894091,0.129753525,0.127683415,0.125645188,0.123645537,0.121678055,0.119751596,0.117885662,0.116052834,0.114316372,0.112582285,0.110867989,0.109153693,0.107540658,0.105930645,0.104360575,0.102797845,0.101257858,0.09972809,0.098224447,0.096742394,0.095261278,0.093781528,0.092331502,0.090968054,0.089611083,0.088301252,0.086991205,0.085745929,0.084503029,0.083303958,0.082114242,0.080938489,0.079769428,0.078623326,0.077497015,0.076422594,0.075425611,0.074425389,0.073414516,0.072411415,0.071470856,0.070530368,0.06965091,0.068773395,0.067938845,0.067113436,0.066342003,0.065594967,0.064857072,0.064126157,0.06341345,0.062726509,0.062047556,0.061389689,0.060728872,0.060042362,0.059355924,0.058739584,0.05812569,0.057481138,0.056830253,0.05619333,0.055562451,0.054900051,0.054211814,0.053543224,0.052903998,0.052268586,0.051642889,0.051016258,0.050384588,0.049752918,0.049163134,0.048573854,0.047948518,0.047315768,0.04671886,0.046137856,0.045558723,0.044980958,0.044393693,0.043792394,0.043201603,0.042639887,0.042077883,0.041514583,0.0409515,0.04037172,0.039791651,0.039230727,0.038673401,0.038100602,0.037521397,0.036936291,0.036347011,0.03576025,0.035178023,0.034592413,0.033998815,0.033407663,0.032829538,0.032251629,0.031730576,0.03121017,0.03071999,0.030235785,0.029794832,0.029372232,0.028941715,0.028504936,0.028096082,0.027725443,0.027350701,0.026966532,0.02659064,0.026266564,0.025942345,0.025565589,0.025188832,0.024812508,0.024436399,0.024090589,0.023756726,0.023429484,0.023107928,0.022786803,0.022466614,0.022149592,0.02184063,0.021538505,0.021274596,0.021011406,0.020811549,0.020611044,0.020398088,0.02018283,0.019948284,0.019706181,0.019435578,0.019145041,0.018856446,0.018571162,0.018283071,0.017989582,0.017700124,0.017431537,0.017162301,0.016856218,0.016550135,0.016242181,0.015933939,0.015628863,0.01532422,0.015029508,0.014741129,0.014448576,0.014151993,0.013861815,0.013585958,0.013313197,0.013055117,0.012797541,0.012564218,0.012330392,0.012088577,0.011845682,0.011646832,0.011460793,0.011262447,0.011056905,0.01086446,0.010686625,0.01051354,0.010348876,0.010182412,0.010008392,0.009835163,0.009676832,0.009517925,0.009376938,0.009237175,0.009069416,0.008893668,0.008748075,0.008618891,0.008479272,0.008329289,0.008183624,0.008044868,0.007904529,0.007759656,0.00761392,0.007467103,0.007319207,0.007185562,0.007052923,0.006909777,0.006764256,0.006620823,0.006477821,0.006349644,0.006234494,0.00610711,0.005960941,0.005816788,0.005678248,0.005541076,0.005409805,0.005279181,0.005148054,0.005016855,0.00489091,0.004766188,0.004614982,0.004452116,0.004298175,0.004151791,0.004007134,0.003864851,0.003730054,0.00361404,0.003496803,0.003366036,0.003235701,0.003129475,0.003022961,0.002906731,0.002788055,0.002668803,0.002549047,0.002424253,0.002296221,0.002168332,0.002041091,0.001908165,0.001761781,0.001618419,0.001489163,0.001359259,0.001198553,0.001037775,0.000878076,0.00071845,0.000517225,0.000301679,0.0000769,-0.000153452,-0.000385119,-0.00061765,-0.000844999,-0.001060762,-0.001265009,-0.001421325,-0.001574115,-0.001667674,-0.001760802,-0.00183018,-0.001897255,-0.001923379,-0.001937989,-0.001922875,-0.001891209,-0.001865444,-0.001845437,-0.001818521,-0.001780881,-0.001744465,-0.001713518,-0.001681708,-0.001638671,-0.001594986,-0.001557994,-0.001521434,-0.001497756,-0.001477101,-0.001439965,-0.001394913,-0.001361159,-0.001337194,-0.001306823,-0.001265729,-0.001223051,-0.00117548,-0.001130284,-0.001102935,-0.001075299,-0.001047951,-0.001020819,-0.001001028,-0.00098246,-0.000971449,-0.000963604,-0.000966411,-0.000978358,-0.000998581,-0.001030679,-0.001066879,-0.001113011,-0.001167204,-0.001263282,-0.001359792,-0.001461196,-0.001562456,-0.001644069,-0.001722874,-0.001779298,-0.001828093,-0.001871346,-0.001910713,-0.001941371,-0.001961379,-0.00195411,-0.001892936,-0.001819025,-0.001691784,-0.001563104,-0.001401606,-0.00124054,-0.001046944,-0.000850685,-0.000663926,-0.000479398,-0.000320995,-0.000177058,-0.0000377,0.0000977,0.000202866,0.000257706,0.000289948,0.000248062,0.000206752,0.000175805,0.000144859,0.0000251,-0.0000977,-0.000248019,-0.000403543,-0.000590878,-0.000792462,-0.001003043,-0.00122082,-0.001435431,-0.001646012,-0.001853426,-0.002052059,-0.002250981,-0.002447168,-0.002643499,-0.002844435,-0.0030453,-0.0032299,-0.003411693,-0.003632421,-0.003866751,-0.004115907,-0.004374347,-0.004662654,-0.004985074,-0.005328509,-0.00571714,-0.006113328,-0.006543341,-0.006980048,-0.007534279,-0.008088582,-0.008731551,-0.009382724,-0.010066283,-0.010758695,-0.011409148,-0.01203578,-0.012751078,-0.013551946,-0.014310137,-0.014995855,-0.015695535,-0.016439476,-0.017189247,-0.017992922,-0.018796525,-0.019863893,-0.020940258,-0.021737744,-0.022478086,1
B106_20,106,20110119,11:20,2,winter,19,1,2011,20,7.9,43.366,0,0.8255,0.0786,0.9041,19,19,0.0146,0.084305518,0.086701142,0.089097269,0.093804817,0.098905027,0.104132693,0.1094134,0.114451428,0.119300395,0.124532811,0.130306791,0.136310281,0.142940186,0.149701722,0.157416412,0.165131174,0.178183715,0.191372492,0.211857245,0.233850679,0.261556345,0.291922407,0.325812132,0.362753979,0.405100823,0.455919973,0.509205492,0.570166549,0.631950426,0.701399694,0.770848746,0.838799984,0.906673496,0.968690336,1.029284209,1.077075921,1.118227292,1.149713764,1.172002054,1.188488944,1.194940438,1.198818978,1.19359527,1.187769112,1.174453886,1.161138588,1.148633226,1.136190692,1.125087498,1.114356237,1.107165264,1.101992942,1.098152257,1.095691358,1.093727547,1.092706022,1.091327677,1.08851924,1.0855981,1.080707896,1.075817835,1.068115452,1.060129439,1.049874036,1.03891334,1.026064831,1.012046038,0.996878336,0.980424768,0.963329024,0.944908478,0.926168248,0.905985763,0.885760097,0.864378254,0.842996698,0.82164393,0.800294904,0.779173659,0.75813014,0.737322032,0.716670743,0.696420248,0.676648921,0.657087887,0.637994433,0.619064277,0.600960394,0.582882564,0.566062027,0.549241995,0.533337909,0.517565022,0.502638919,0.48802588,0.474056602,0.460542958,0.447567136,0.435273938,0.423261346,0.411916552,0.400721165,0.390366733,0.380016619,0.370378564,0.360741013,0.351760393,0.342885782,0.334418155,0.326111018,0.318111188,0.310341154,0.302768674,0.295460391,0.288301156,0.281519468,0.274785496,0.268345013,0.261905033,0.255940839,0.249979308,0.244358045,0.238796444,0.233441897,0.228173712,0.223126328,0.218251237,0.213534837,0.209040172,0.204621723,0.200406297,0.19622772,0.192294339,0.188361319,0.18470617,0.181055124,0.177600408,0.174182684,0.170901916,0.167680091,0.164584715,0.161591463,0.158668668,0.155848285,0.153074825,0.150431557,0.1477993,0.145248943,0.142698659,0.140340531,0.137986865,0.135690558,0.133405406,0.131188121,0.129000775,0.126856466,0.124748069,0.122696168,0.120728399,0.11877783,0.116876415,0.114987235,0.11318924,0.111391389,0.109646866,0.107903855,0.106223529,0.104556661,0.102887849,0.101218246,0.099601972,0.098030318,0.09645701,0.094880606,0.093326225,0.091834889,0.090352044,0.088935556,0.087519139,0.086214849,0.084914446,0.083618648,0.082323715,0.081096503,0.079900095,0.078730675,0.077583493,0.076478413,0.075436809,0.074387073,0.073315314,0.072258597,0.071321348,0.070384675,0.06948269,0.068582217,0.067709668,0.066843596,0.066034739,0.065251647,0.064488059,0.063740592,0.062998162,0.062263505,0.061518053,0.060741942,0.059974467,0.059272556,0.058570573,0.057886366,0.057202662,0.056477721,0.055745007,0.055025032,0.054311102,0.053611782,0.052925272,0.052224224,0.051502522,0.050791614,0.05011043,0.049433636,0.048789084,0.048144532,0.047472847,0.046800803,0.046115301,0.045427208,0.044778121,0.044146596,0.043520827,0.042900025,0.042271666,0.041631936,0.040995948,0.040370971,0.039745347,0.039114037,0.038482583,0.037865811,0.037249327,0.036647668,0.03604896,0.035473426,0.034908183,0.034352296,0.033804758,0.03324441,0.032667292,0.032093269,0.031527163,0.030967102,0.030447056,0.029926794,0.029413801,0.028900736,0.028406526,0.027915627,0.027474963,0.027054809,0.026644659,0.026241706,0.025835371,0.025424357,0.025033999,0.024696393,0.024356629,0.024000671,0.023645002,0.023232117,0.022819664,0.022473351,0.022138408,0.021801018,0.021463125,0.02114747,0.02084808,0.020518823,0.020150703,0.019801799,0.01949881,0.019202875,0.018946018,0.018689234,0.018451881,0.018214456,0.018015318,0.017822226,0.017602434,0.017373141,0.017120963,0.016852663,0.016588322,0.016329162,0.016073961,0.015829555,0.015588388,0.015363486,0.015136784,0.014848765,0.014560602,0.014366143,0.014183486,0.013965277,0.013735409,0.013490283,0.013235442,0.013003702,0.012798376,0.012599238,0.012413703,0.012223129,0.012010534,0.011798802,0.011602039,0.011405564,0.011243707,0.011086023,0.010915961,0.010742732,0.010583393,0.010432475,0.010280837,0.010128191,0.009997136,0.009908326,0.009805411,0.00964636,0.009488677,0.009348266,0.009208286,0.009112208,0.009020376,0.008886586,0.008740993,0.008612889,0.008494141,0.008392952,0.008309829,0.008207345,0.00807118,0.007936886,0.007807127,0.007680822,0.00759194,0.007503707,0.007393954,0.007283194,0.007159192,0.007032239,0.006912195,0.00679575,0.006696289,0.006611438,0.006518814,0.006413956,0.006303628,0.006177538,0.006056343,0.005976602,0.005896213,0.005779623,0.005661882,0.005556736,0.005454181,0.005351985,0.005249933,0.005135503,0.005010925,0.004889658,0.004772277,0.004661733,0.004568821,0.004474326,0.004371699,0.004269143,0.004177743,0.004086414,0.003976302,0.003862808,0.003759244,0.003659568,0.003556293,0.00345093,0.003333118,0.003199687,0.003070791,0.002953194,0.002833942,0.002706054,0.002578165,0.002432141,0.002286188,0.002132751,0.00197845,0.001793994,0.001599102,0.001393128,0.001180676,0.000955558,0.000716406,0.000485026,0.000268616,0.0000707,-0.0000504,-0.000170177,-0.000266615,-0.000362982,-0.000433655,-0.000501737,-0.000507639,-0.000494972,-0.000477844,-0.000457764,-0.000447401,-0.000446825,-0.000424227,-0.000361902,-0.000300729,-0.000242218,-0.000188026,-0.000176367,-0.000165068,-0.000126996,-0.0000876,-0.0000501,-0.0000128,0.00000859,0.0000219,0.0000459,0.0000785,0.000107478,0.0001313,0.000152027,0.000164046,0.000177072,0.000201181,0.000225363,0.000221908,0.000218022,0.000237957,0.000262211,0.000279483,0.000293733,0.000284953,0.000258181,0.000230185,0.000199382,0.00016786,0.000134826,0.0000899,-0.0000184,-0.000126348,-0.000209976,-0.000293532,-0.000344126,-0.00039069,-0.000463882,-0.000546502,-0.000602134,-0.000640133,-0.000691015,-0.000755571,-0.000807389,-0.000832866,-0.000851002,-0.000836608,-0.000820127,-0.000764855,-0.000709583,-0.000614368,-0.000515843,-0.000461147,-0.000418182,-0.000356217,-0.000283528,-0.000198749,-0.000101951,-0.0000296,0.00000111,0.0000226,0.000015,0.0000102,0.0000274,0.0000452,0.0000194,-0.00000803,-0.0000839,-0.000169458,-0.00024229,-0.000308789,-0.00037939,-0.000452871,-0.000558809,-0.000709727,-0.000836824,-0.000901668,-0.000974428,-0.001095983,-0.001217395,-0.001350393,-0.001483103,-0.00164604,-0.001813224,-0.001983718,-0.002155291,-0.002361482,-0.002590918,-0.002860657,-0.003177392,-0.003497293,-0.003823671,-0.004170632,-0.004605827,-0.005049011,-0.005638147,-0.006226851,-0.006856434,-0.007489615,-0.008105812,-0.008717258,-0.009400817,-0.010124247,-0.010862718,-0.011616303,-0.012363267,-0.013099291,-0.013814229,-0.01446202,-0.015141261,-0.016100532,-0.017060595,-0.017806551,-0.018544879,-0.019294145,-0.020046147,1
