"","x","y"
"1",0.931472081218274,45.7336343115124
"2",0.927918781725888,53.0474040632054
"3",0.929695431472081,53.8600451467269
"4",0.940355329949239,54.2663656884876
"5",0.94746192893401,54.4018058690745
"6",0.951015228426396,54.8081264108352
"7",0.956345177664975,55.214446952596
"8",0.961675126903553,55.3498871331829
"9",0.963451776649746,55.8916478555305
"10",0.972335025380711,56.4334085778781
"11",0.981218274111675,56.568848758465
"12",0.988324873096447,56.568848758465
"13",0.993654822335025,56.2979683972912
"14",0.998984771573604,57.2460496613996
"15",1.00786802030457,57.6523702031603
"16",1.01319796954315,57.7878103837472
"17",1.01142131979695,58.3295711060948
"18",1.00786802030457,58.7358916478556
"19",0.991878172588833,58.7358916478556
"20",0.982994923857868,59.1422121896163
"21",0.981218274111675,59.9548532731377
"22",0.981218274111675,60.9029345372461
"23",0.982994923857868,61.1738148984199
"24",0.991878172588833,61.4446952595937
"25",0.988324873096447,61.8510158013544
"26",0.977664974619289,62.7990970654628
"27",0.974111675126904,63.6117381489842
"28",0.977664974619289,64.5598194130926
"29",0.988324873096447,64.9661399548533
"30",0.998984771573604,64.9661399548533
"31",1.00609137055838,64.6952595936795
"32",1.01319796954315,64.1534988713319
"33",1.01852791878173,63.7471783295711
"34",1.0256345177665,63.2054176072235
"35",1.03096446700508,63.3408577878104
"36",1.03984771573604,63.882618510158
"37",1.04873096446701,64.1534988713319
"38",1.04162436548223,65.372460496614
"39",1.04695431472081,66.1851015801355
"40",1.05228426395939,66.86230248307
"41",1.05406091370558,67.5395033860046
"42",1.06294416243655,67.9458239277653
"43",1.07715736040609,67.9458239277653
"44",1.09847715736041,67.9458239277653
"45",1.11446700507614,67.2686230248307
"46",1.12157360406091,66.5914221218962
"47",1.1251269035533,66.3205417607224
"48",1.13578680203046,66.86230248307
"49",1.14289340101523,67.5395033860046
"50",1.15532994923858,67.6749435665914
"51",1.16243654822335,67.9458239277653
"52",1.15888324873096,69.0293453724605
"53",1.14822335025381,69.841986455982
"54",1.13045685279188,69.4356659142212
"55",1.11979695431472,69.7065462753951
"56",1.11624365482234,70.1128668171558
"57",1.11446700507614,71.0609480812641
"58",1.11979695431472,71.7381489841987
"59",1.12335025380711,72.1444695259594
"60",1.12690355329949,73.2279909706546
"61",1.13756345177665,73.6343115124154
"62",1.14644670050761,73.6343115124154
"63",1.15532994923858,74.3115124153499
"64",1.16776649746193,74.7178329571106
"65",1.17842639593909,74.3115124153499
"66",1.18908629441624,73.7697516930023
"67",1.18375634517767,73.0925507900677
"68",1.17842639593909,72.4153498871332
"69",1.18197969543147,71.6027088036118
"70",1.18375634517767,71.196388261851
"71",1.19263959390863,71.3318284424379
"72",1.20329949238579,71.4672686230248
"73",1.21040609137056,71.196388261851
"74",1.21395939086294,71.196388261851
"75",1.21928934010152,72.1444695259594
"76",1.21040609137056,72.1444695259594
"77",1.20685279187817,72.686230248307
"78",1.20507614213198,73.0925507900677
"79",1.1997461928934,73.2279909706546
"80",1.19441624365482,73.7697516930023
"81",1.19086294416244,74.4469525959368
"82",1.19441624365482,75.1241534988714
"83",1.20329949238579,75.5304740406321
"84",1.21040609137056,75.8013544018059
"85",1.20507614213198,76.6139954853273
"86",1.21040609137056,77.4266365688488
"87",1.21928934010152,77.9683972911964
"88",1.22994923857868,78.1038374717833
"89",1.23883248730964,77.6975169300226
"90",1.24416243654822,77.155756207675
"91",1.24771573604061,76.6139954853273
"92",1.24416243654822,76.0722347629797
"93",1.25126903553299,75.3950338600452
"94",1.2494923857868,74.5823927765237
"95",1.26015228426396,73.7697516930023
"96",1.2743654822335,73.9051918735892
"97",1.28324873096447,73.3634311512416
"98",1.28680203045685,72.2799097065463
"99",1.28680203045685,72.0090293453725
"100",1.29746192893401,71.8735891647856
"101",1.30634517766497,71.7381489841987
"102",1.30812182741117,71.0609480812641
"103",1.30812182741117,70.7900677200903
"104",1.31700507614213,70.9255079006772
"105",1.32233502538071,70.5191873589165
"106",1.3258883248731,70.7900677200903
"107",1.33477157360406,70.2483069977427
"108",1.34187817258883,69.9774266365689
"109",1.3507614213198,70.1128668171558
"110",1.35786802030457,70.3837471783296
"111",1.3489847715736,71.7381489841987
"112",1.3507614213198,72.5507900677201
"113",1.35786802030457,72.8216704288939
"114",1.34543147208122,74.0406320541761
"115",1.34720812182741,74.7178329571106
