"","x","y"
"1",0.694444444444445,35.6282722513089
"2",0.692592592592593,37.7225130890052
"3",0.714814814814815,37.8534031413613
"4",0.716666666666667,40.3403141361257
"5",0.735185185185185,40.3403141361257
"6",0.737037037037037,42.565445026178
"7",0.688888888888889,43.8743455497382
"8",0.685185185185185,44.5287958115183
"9",0.685185185185185,45.0523560209424
"10",0.688888888888889,45.4450261780105
"11",0.696296296296297,45.7068062827225
"12",0.709259259259259,45.3141361256545
"13",0.751851851851852,44.2670157068063
"14",0.761111111111111,44.0052356020942
"15",0.762962962962963,43.4816753926702
"16",0.764814814814815,43.0890052356021
"17",0.774074074074074,43.0890052356021
"18",0.775925925925926,42.696335078534
"19",0.787037037037037,42.696335078534
"20",0.785185185185185,43.8743455497382
"21",0.775925925925926,44.2670157068063
"22",0.774074074074074,45.0523560209424
"23",0.783333333333334,45.7068062827225
"24",0.790740740740741,45.9685863874346
"25",0.8,45.9685863874346
"26",0.801851851851852,45.3141361256545
"27",0.8,44.9214659685864
"28",0.816666666666667,44.6596858638743
"29",0.822222222222222,44.6596858638743
"30",0.824074074074074,44.9214659685864
"31",0.816666666666667,47.9319371727749
"32",0.827777777777778,49.8952879581152
"33",0.842592592592593,48.1937172774869
"34",0.85,44.9214659685864
"35",0.855555555555556,43.3507853403141
"36",0.861111111111111,44.2670157068063
"37",0.872222222222222,44.9214659685864
"38",0.892592592592593,46.0994764397906
"39",0.920370370370371,46.2303664921466
"40",0.938888888888889,47.0157068062827
"41",0.948148148148148,48.0628272251309
"42",0.957407407407407,48.455497382199
"43",0.966666666666667,48.0628272251309
"44",0.970370370370371,47.2774869109948
"45",0.964814814814815,46.3612565445026
"46",0.974074074074074,45.9685863874346
"47",1.04259259259259,47.9319371727749
"48",1.05555555555556,45.9685863874346
"49",1.02592592592593,45.8376963350785
"50",1.00740740740741,44.1361256544503
"51",1.03518518518519,44.1361256544503
"52",1.05185185185185,42.17277486911
"53",1.1,42.0418848167539
"54",1.16296296296296,42.0418848167539
"55",1.17777777777778,39.9476439790576
"56",1.08703703703704,39.9476439790576
"57",1.07037037037037,37.9842931937173
"58",1.0462962962963,38.1151832460733
"59",1.01666666666667,41.6492146596859
"60",0.975925925925926,41.6492146596859
"61",0.977777777777778,39.0314136125654
"62",0.961111111111111,38.5078534031414
"63",0.968518518518519,37.0680628272251
"64",0.918518518518519,36.9371727748691
"65",0.933333333333334,38.9005235602094
"66",0.924074074074074,41.1256544502618
"67",0.894444444444445,40.7329842931937
"68",0.9,38.9005235602094
"69",0.85,39.0314136125654
"70",0.859259259259259,38.2460732984293
"71",0.861111111111111,36.282722513089
"72",0.833333333333333,36.282722513089
"73",0.837037037037037,38.5078534031414
"74",0.794444444444445,38.7696335078534
"75",0.770370370370371,39.0314136125654
"76",0.772222222222222,37.0680628272251
"77",0.75,36.9371727748691
"78",0.748148148148148,36.413612565445
"79",0.720370370370371,36.282722513089
"80",0.720370370370371,35.6282722513089
"81",0.694444444444445,35.6282722513089
